"","gisjoin","year","diff","male","female"
"12349","G1801430",1890,0.006,3967,3866
"12350","G1801450",1890,0.01,12987,12467
"12351","G1801470",1890,0.015,11364,10696
"12352","G1801490",1890,0.021,3826,3513
"12353","G1801510",1890,0.006,7326,7152
"12354","G1801530",1890,0.01,11158,10719
"12355","G1801550",1890,-0.001,6240,6274
"12356","G1801570",1890,0.005,17722,17356
"12357","G1801590",1890,0.02,9437,8720
"12358","G1801610",1890,0.003,3524,3482
"12359","G1801630",1890,0.006,30255,29554
"12360","G1801650",1890,0.019,6825,6329
"12361","G1801670",1890,0.004,25298,24897
"12362","G1801690",1890,0.011,13853,13273
"12363","G1801710",1890,0.013,5625,5330
"12364","G1801730",1890,0.006,10709,10452
"12365","G1801750",1890,0.002,9345,9274
"12366","G1801770",1890,-0.008,18520,19108
"12367","G1801790",1890,0.01,10978,10536
"12368","G1801810",1890,0.018,8116,7555
"12369","G1801830",1890,0.012,9106,8662
"12370","G1900010",1890,0.024,7613,6921
"12371","G1900030",1890,0.024,6442,5850
"12372","G1900050",1890,0.02,9303,8604
"12373","G1900070",1890,0.013,9721,9240
"12374","G1900090",1890,0.024,6501,5911
"12375","G1900110",1890,0.017,12494,11684
"12376","G1900130",1890,0.009,12323,11896
"12377","G1900150",1890,0.018,12314,11458
"12378","G1900170",1890,0.016,7544,7086
"12379","G1900190",1890,0.017,9815,9182
"12380","G1900210",1890,0.028,7154,6394
"12381","G1900230",1890,0.023,8088,7375
"12382","G1900250",1890,0.036,7026,6081
"12383","G1900270",1890,0.027,9921,8907
"12384","G1900290",1890,0.022,10246,9399
"12385","G1900310",1890,0.019,9467,8786
"12386","G1900330",1890,0.028,7848,7016
"12387","G1900350",1890,0.033,8348,7311
"12388","G1900370",1890,0.017,7763,7256
"12389","G1900390",1890,0.01,5782,5550
"12390","G1900410",1890,0.037,4995,4314
"12391","G1900430",1890,0.013,13726,13007
"12392","G1900450",1890,0.012,21075,20124
"12393","G1900470",1890,0.03,10015,8879
"12394","G1900490",1890,0.019,10638,9841
"12395","G1900510",1890,0.004,7689,7569
"12396","G1900530",1890,0.01,7977,7666
"12397","G1900550",1890,0.015,8938,8411
"12398","G1900570",1890,0.004,17818,17506
"12399","G1900590",1890,0.032,2303,2025
"12400","G1900610",1890,0.006,25245,24603
"12401","G1900630",1890,0.046,2332,1942
"12402","G1900650",1890,0.017,11971,11170
"12403","G1900670",1890,0.012,7903,7521
"12404","G1900690",1890,0.026,6771,6100
"12405","G1900710",1890,0.03,8923,7919
"12406","G1900730",1890,0.018,8175,7622
"12407","G1900750",1890,0.027,6969,6246
"12408","G1900770",1890,0.026,9150,8230
"12409","G1900790",1890,0.018,7942,7377
"12410","G1900810",1890,0.039,4111,3510
"12411","G1900830",1890,0.022,9928,9075
"12412","G1900850",1890,0.022,11143,10213
"12413","G1900870",1890,-0.001,9431,9464
"12414","G1900890",1890,0.022,5839,5343
"12415","G1900910",1890,0.032,5235,4601
"12416","G1900930",1890,0.041,5796,4909
"12417","G1900950",1890,0.017,9443,8827
"12418","G1900970",1890,0.015,11725,11046
"12419","G1900990",1890,0.017,12902,12041
"12420","G1901010",1890,0.007,7693,7491
"12421","G1901030",1890,0.01,11764,11318
"12422","G1901050",1890,0.023,10590,9643
"12423","G1901070",1890,0.01,12178,11684
"12424","G1901090",1890,0.035,7015,6105
"12425","G1901110",1890,0.01,19228,18487
"12426","G1901130",1890,0.004,22817,22486
"12427","G1901150",1890,0.016,6123,5750
"12428","G1901170",1890,0.014,7486,7077
"12429","G1901190",1890,0.046,4743,3937
"12430","G1901210",1890,0.017,8267,7710
"12431","G1901230",1890,0.017,14880,13925
"12432","G1901250",1890,0.009,11725,11333
"12433","G1901270",1890,0.021,13467,12375
"12434","G1901290",1890,0.029,7700,6848
"12435","G1901310",1890,0.012,6807,6492
"12436","G1901330",1890,0.039,7824,6691
"12437","G1901350",1890,0.017,7059,6607
"12438","G1901370",1890,0.02,8237,7611
"12439","G1901390",1890,0.013,12566,11938
"12440","G1901410",1890,0.04,7051,6009
"12441","G1901430",1890,0.046,3041,2533
"12442","G1901450",1890,0.023,11170,10171
"12443","G1901470",1890,0.034,4976,4342
"12444","G1901490",1890,0.046,10679,8889
"12445","G1901510",1890,0.036,5119,4434
"12446","G1901530",1890,0.01,33387,32023
"12447","G1901550",1890,0.037,25486,21944
"12448","G1901570",1890,0.017,9511,8883
"12449","G1901590",1890,0.021,7058,6498
"12450","G1901610",1890,0.034,7748,6774
"12451","G1901630",1890,0.006,21827,21337
"12452","G1901650",1890,0.038,9474,8137
"12453","G1901670",1890,0.043,9975,8395
"12454","G1901690",1890,0.022,9454,8673
"12455","G1901710",1890,0.022,11293,10358
"12456","G1901730",1890,0.016,8459,7925
"12457","G1901750",1890,0.015,8705,8195
"12458","G1901770",1890,0.01,8284,7969
"12459","G1901790",1890,0.014,15652,14774
"12460","G1901810",1890,0.016,9429,8840
"12461","G1901830",1890,0.006,9344,9124
"12462","G1901850",1890,0.01,7987,7683
"12463","G1901870",1890,0.023,11298,10284
"12464","G1901890",1890,0.023,3828,3497
"12465","G1901910",1890,0.016,11621,10907
"12466","G1901930",1890,0.062,31259,24373
"12467","G1901950",1890,0.027,4873,4374
"12468","G1901970",1890,0.037,6475,5582
"12469","G2000010",1890,0.026,7101,6408
"12470","G2000030",1890,0.022,7411,6792
"12471","G2000050",1890,0.019,13886,12872
"12472","G2000070",1890,0.037,4283,3690
"12473","G2000090",1890,0.025,6914,6258
"12474","G2000110",1890,0.011,14602,13973
"12475","G2000130",1890,0.035,10865,9454
"12476","G2000150",1890,0.029,12737,11318
"12477","G2000170",1890,0.044,4480,3753
"12478","G2000190",1890,0.03,6517,5780
"12479","G2000210",1890,0.025,14581,13189
"12480","G2000230",1890,0.044,2394,2007
"12481","G2000250",1890,0.042,1277,1080
"12482","G2000270",1890,0.021,8409,7737
"12483","G2000290",1890,0.021,10061,9234
"12484","G2000310",1890,0.022,8278,7578
"12485","G2000330",1890,0.041,1379,1170
"12486","G2000350",1890,0.031,18296,16182
"12487","G2000370",1890,0.028,15993,14293
"12488","G2000390",1890,0.02,4373,4041
"12489","G2000410",1890,0.03,11798,10475
"12490","G2000430",1890,0.028,7146,6389
"12491","G2000450",1890,0.011,12255,11706
"12492","G2000470",1890,0.024,1886,1714
"12493","G2000490",1890,0.02,6354,5862
"12494","G2000510",1890,0.023,4153,3789
"12495","G2000530",1890,0.021,4833,4439
"12496","G2000550",1890,0.03,1777,1573
"12497","G2000570",1890,0.023,2775,2533
"12498","G2000590",1890,0.012,10389,9890
"12499","G2000595",1890,0.036,472,409
"12500","G2000610",1890,0.059,5831,4592
"12501","G2000630",1890,0.036,1606,1388
"12502","G2000650",1890,0.026,2643,2386
"12503","G2000670",1890,0.047,716,592
"12504","G2000690",1890,0.034,1289,1126
"12505","G2000710",1890,0.047,692,572
"12506","G2000730",1890,0.037,8756,7553
"12507","G2000750",1890,0.031,1076,951
"12508","G2000770",1890,0.032,7056,6210
"12509","G2000790",1890,0.022,9191,8410
"12510","G2000810",1890,0.026,566,511
"12511","G2000830",1890,0.022,1251,1144
"12512","G2000850",1890,0.021,7620,7006
"12513","G2000870",1890,0.027,8764,7856
"12514","G2000890",1890,0.028,10207,9142
"12515","G2000910",1890,0.021,9060,8325
"12516","G2000930",1890,0.069,894,677
"12517","G2000950",1890,0.033,6301,5522
"12518","G2000970",1890,0.04,1550,1323
"12519","G2000990",1890,0.013,14161,13425
"12520","G2001010",1890,0.029,1090,970
"12521","G2001030",1890,0.057,21426,17059
"12522","G2001050",1890,0.037,5212,4497
"12523","G2001070",1890,0.019,8929,8286
"12524","G2001090",1890,0.059,1892,1492
"12525","G2001110",1890,0.013,11902,11294
"12526","G2001130",1890,0.025,11344,10270
"12527","G2001150",1890,0.028,10840,9699
"12528","G2001170",1890,0.03,12669,11243
"12529","G2001190",1890,0.026,1336,1206
"12530","G2001210",1890,0.026,10324,9290
"12531","G2001230",1890,0.019,7798,7239
"12532","G2001250",1890,0.019,11986,11118
"12533","G2001270",1890,0.03,6031,5350
"12534","G2001290",1890,0.048,397,327
"12535","G2001310",1890,0.024,10094,9155
"12536","G2001330",1890,0.016,9576,8985
"12537","G2001350",1890,0.032,2631,2313
"12538","G2001370",1890,0.023,5555,5062
"12539","G2001390",1890,0.034,13387,11675
"12540","G2001410",1890,0.032,6427,5656
"12541","G2001430",1890,0.031,6685,5896
"12542","G2001450",1890,0.019,2699,2505
"12543","G2001470",1890,0.03,7236,6425
"12544","G2001490",1890,0.027,9331,8391
"12545","G2001510",1890,0.037,4359,3759
"12546","G2001530",1890,0.034,3605,3151
"12547","G2001550",1890,0.032,14399,12680
"12548","G2001570",1890,0.034,10155,8847
"12549","G2001590",1890,0.03,7664,6787
"12550","G2001610",1890,0.029,6979,6204
"12551","G2001630",1890,0.016,4136,3882
"12552","G2001650",1890,0.04,2810,2394
"12553","G2001670",1890,0.025,3847,3486
"12554","G2001690",1890,0.022,9103,8339
"12555","G2001710",1890,0.04,682,580
"12556","G2001730",1890,0.028,23018,20608
"12557","G2001750",1890,0.046,821,682
"12558","G2001770",1890,0.012,25189,23983
"12559","G2001790",1890,0.031,1984,1749
"12560","G2001810",1890,0.041,2848,2413
"12561","G2001830",1890,0.025,8194,7419
"12562","G2001850",1890,0.026,4483,4037
"12563","G2001870",1890,0.018,534,497
"12564","G2001890",1890,0.013,728,690
"12565","G2001910",1890,0.031,16087,14184
"12566","G2001930",1890,0.041,2994,2544
"12567","G2001950",1890,0.035,1355,1180
"12568","G2001970",1890,0.047,6414,5306
"12569","G2001990",1890,0.052,1363,1105
"12570","G2002010",1890,0.025,12021,10873
"12571","G2002030",1890,0.039,984,843
"12572","G2002050",1890,0.02,7945,7341
"12573","G2002070",1890,0.025,4733,4288
"12574","G2002090",1890,0.033,28976,25431
"12575","G2100010",1890,-0.004,6808,6913
"12576","G2100030",1890,0.007,6942,6750
"12577","G2100050",1890,0.014,5450,5160
"12578","G2100070",1890,0.031,4458,3932
"12579","G2100090",1890,0.001,10757,10733
"12580","G2100110",1890,0.019,6645,6168
"12581","G2100130",1890,0.077,5952,4360
"12582","G2100150",1890,0.018,6339,5907
"12583","G2100170",1890,0.01,8653,8323
"12584","G2100190",1890,0.005,7087,6946
"12585","G2100210",1890,-0.008,6368,6580
"12586","G2100230",1890,0.011,6317,6052
"12587","G2100250",1890,0.015,4480,4225
"12588","G2100270",1890,0.02,9877,9099
"12589","G2100290",1890,0.017,4287,4004
"12590","G2100310",1890,0.004,7039,6917
"12591","G2100330",1890,-0.004,6542,6644
"12592","G2100350",1890,0.006,7420,7255
"12593","G2100370",1890,-0.005,21898,22310
"12594","G2100390",1890,0.012,3901,3711
"12595","G2100410",1890,0.008,4703,4563
"12596","G2100430",1890,0.01,8777,8427
"12597","G2100450",1890,0.001,5936,5912
"12598","G2100470",1890,0,17069,17049
"12599","G2100490",1890,0.013,7910,7524
"12600","G2100510",1890,0.008,6321,6126
"12601","G2100530",1890,-0.008,3469,3578
"12602","G2100550",1890,0.01,6697,6422
"12603","G2100570",1890,-0.007,4167,4285
"12604","G2100590",1890,0.014,17009,16111
"12605","G2100610",1890,0.001,4012,3993
"12606","G2100630",1890,0.01,4696,4518
"12607","G2100650",1890,0.028,5718,5118
"12608","G2100670",1890,-0.001,17820,17878
"12609","G2100690",1890,0.009,8176,7902
"12610","G2100710",1890,0.008,5723,5533
"12611","G2100730",1890,0.041,11508,9759
"12612","G2100750",1890,0.017,5169,4836
"12613","G2100770",1890,0.014,2371,2240
"12614","G2100790",1890,0.003,5606,5532
"12615","G2100810",1890,0.024,6641,6030
"12616","G2100830",1890,0.009,14528,14006
"12617","G2100850",1890,0.003,9399,9289
"12618","G2100870",1890,0.009,5836,5627
"12619","G2100890",1890,0.009,6060,5851
"12620","G2100910",1890,0.008,4681,4533
"12621","G2100930",1890,0.002,10697,10607
"12622","G2100950",1890,-0.001,3094,3103
"12623","G2100970",1890,0.009,8610,8304
"12624","G2100990",1890,0.014,8449,7990
"12625","G2101010",1890,0.01,15054,14482
"12626","G2101030",1890,0.009,7205,6959
"12627","G2101050",1890,0.01,5939,5698
"12628","G2101070",1890,0.007,11906,11599
"12629","G2101090",1890,0.01,4213,4048
"12630","G2101110",1890,-0.007,93000,95598
"12631","G2101130",1890,0.016,5800,5448
"12632","G2101150",1890,0.011,5639,5388
"12633","G2101170",1890,-0.007,26689,27472
"12634","G2101190",1890,0.007,2756,2682
"12635","G2101210",1890,0.017,7120,6642
"12636","G2101230",1890,0.009,4804,4629
"12637","G2101250",1890,0.017,7101,6646
"12638","G2101270",1890,0.015,9123,8579
"12639","G2101290",1890,0.065,3507,2698
"12640","G2101310",1890,-0.002,1975,1989
"12641","G2101330",1890,0.016,3574,3346
"12642","G2101350",1890,0.015,7624,7179
"12643","G2101370",1890,0.001,7991,7971
"12644","G2101390",1890,0.006,4792,4682
"12645","G2101410",1890,0.005,12015,11797
"12646","G2101430",1890,0.014,3919,3709
"12647","G2101450",1890,0.005,10627,10424
"12648","G2101490",1890,0.02,5138,4749
"12649","G2101510",1890,0.017,12580,11768
"12650","G2101530",1890,0.011,4699,4497
"12651","G2101550",1890,-0.005,7748,7900
"12652","G2101570",1890,0.01,5756,5531
"12653","G2101590",1890,0.017,2174,2035
"12654","G2101610",1890,-0.004,10308,10465
"12655","G2101630",1890,0.006,4796,4688
"12656","G2101650",1890,0.022,2434,2232
"12657","G2101670",1890,-0.002,7490,7544
"12658","G2101690",1890,-0.005,4889,4982
"12659","G2101710",1890,0.004,5536,5453
"12660","G2101730",1890,0.01,6308,6059
"12661","G2101750",1890,0.013,5768,5481
"12662","G2101770",1890,0.016,9263,8692
"12663","G2101790",1890,-0.004,8149,8268
"12664","G2101810",1890,0.014,5535,5229
"12665","G2101830",1890,0.016,11831,11115
"12666","G2101850",1890,0.008,3433,3321
"12667","G2101870",1890,0.012,9058,8618
"12668","G2101890",1890,0.006,3023,2952
"12669","G2101910",1890,0.009,8314,8032
"12670","G2101930",1890,0.001,3171,3160
"12671","G2101950",1890,0.02,9029,8349
"12672","G2101970",1890,0.051,2590,2108
"12673","G2101990",1890,0.014,13215,12516
"12674","G2102010",1890,0.014,2408,2276
"12675","G2102030",1890,0.01,5018,4823
"12676","G2102050",1890,0.024,3209,2920
"12677","G2102070",1890,-0.003,4047,4089
"12678","G2102090",1890,0.009,8424,8122
"12679","G2102110",1890,0.009,8402,8119
"12680","G2102130",1890,0.002,5464,5414
"12681","G2102150",1890,0.021,3524,3236
"12682","G2102170",1890,0.003,4700,4653
"12683","G2102190",1890,0.007,8524,8290
"12684","G2102210",1890,0.008,7069,6833
"12685","G2102230",1890,0.017,3691,3449
"12686","G2102250",1890,0.023,9525,8704
"12687","G2102270",1890,-0.001,15037,15121
"12688","G2102290",1890,0.001,6818,6804
"12689","G2102310",1890,-0.001,6411,6441
"12690","G2102330",1890,0.009,8750,8446
"12691","G2102350",1890,0.016,9079,8511
"12692","G2102370",1890,0.012,3678,3502
"12693","G2102390",1890,0.009,6300,6080
"12694","G2200010",1890,0.014,6802,6429
"12695","G2200050",1890,0.005,9868,9677
"12696","G2200070",1890,0.014,10086,9543
"12697","G2200090",1890,0.014,12913,12199
"12698","G2200130",1890,0.013,7231,6877
"12699","G2200150",1890,0.006,10288,10042
"12700","G2200170",1890,0,15775,15780
"12701","G2200190",1890,0.028,10654,9522
"12702","G2200210",1890,0.011,2973,2841
"12703","G2200230",1890,0.028,1494,1334
"12704","G2200235",1890,NA,NA,NA
"12705","G2200250",1890,0.025,6303,5699
"12706","G2200270",1890,0.003,11722,11590
"12707","G2200290",1890,0.009,7563,7308
"12708","G2200310",1890,0.005,10026,9834
"12709","G2200330",1890,0.014,13322,12600
"12710","G2200350",1890,0.013,6344,6018
"12711","G2200370",1890,-0.008,8806,9097
"12712","G2200410",1890,0.01,3520,3380
"12713","G2200430",1890,-0.006,4089,4181
"12714","G2200450",1890,0.002,10544,10453
"12715","G2200470",1890,0.009,11121,10727
"12716","G2200490",1890,0.012,3817,3636
"12717","G2200510",1890,0.012,6767,6454
"12718","G2200550",1890,0.005,8070,7896
"12719","G2200570",1890,0.001,11079,11016
"12720","G2200610",1890,0.001,7395,7358
"12721","G2200630",1890,0.032,3069,2700
"12722","G2200650",1890,0.011,7218,6917
"12723","G2200670",1890,0.001,8405,8381
"12724","G2200690",1890,0.003,12988,12848
"12725","G2200710",1890,-0.031,113467,128572
"12726","G2200730",1890,0.001,9003,8982
"12727","G2200750",1890,0.024,6575,5966
"12728","G2200770",1890,0.008,9973,9640
"12729","G2200790",1890,0.01,14106,13536
"12730","G2200810",1890,0.012,5795,5523
"12731","G2200830",1890,0.024,5358,4872
"12732","G2200850",1890,0.009,4779,4611
"12733","G2200870",1890,0.016,2234,2092
"12734","G2200890",1890,0.035,4141,3596
"12735","G2200910",1890,0,4030,4032
"12736","G2200930",1890,0.018,8134,7581
"12737","G2200950",1890,0.004,5722,5637
"12738","G2200970",1890,0.002,20209,20041
"12739","G2200990",1890,-0.002,7413,7471
"12740","G2201010",1890,0.017,11596,10820
"12741","G2201030",1890,0.009,5171,4989
"12742","G2201050",1890,0.015,6518,6137
"12743","G2201070",1890,0.005,8399,8248
"12744","G2201090",1890,0.014,10361,9806
"12745","G2201110",1890,0.012,8852,8452
"12746","G2201130",1890,0.006,7196,7038
"12747","G2201150",1890,0.008,2998,2905
"12748","G2201170",1890,0.001,3354,3346
"12749","G2201190",1890,0.01,6360,6106
"12750","G2201210",1890,0.019,4339,4024
"12751","G2201230",1890,0.004,1890,1858
"12752","G2201250",1890,0.003,7578,7484
"12753","G2201270",1890,0.001,3547,3535
"12754","G2300010",1890,-0.016,23698,25270
"12755","G2300030",1890,0.028,26162,23427
"12756","G2300050",1890,-0.017,43932,47017
"12757","G2300070",1890,0.015,8790,8263
"12758","G2300090",1890,0.01,19024,18288
"12759","G2300110",1890,0.008,28958,28054
"12760","G2300130",1890,-0.001,15690,15783
"12761","G2300150",1890,0.005,11105,10891
"12762","G2300170",1890,0.013,15682,14904
"12763","G2300190",1890,0.019,37814,35051
"12764","G2300210",1890,0.024,8458,7676
"12765","G2300230",1890,0.006,9852,9600
"12766","G2300250",1890,0.007,16555,16072
"12767","G2300270",1890,-0.006,13704,14055
"12768","G2300290",1890,0.011,22739,21743
"12769","G2300310",1890,-0.016,30427,32402
"12770","G2400010",1890,-0.005,20590,20981
"12771","G2400030",1890,0.028,18002,16092
"12772","G2400050",1890,0.018,37740,35169
"12773","G2400090",1890,0.025,5181,4679
"12774","G2400110",1890,0.008,7062,6841
"12775","G2400130",1890,-0.002,16124,16252
"12776","G2400150",1890,0.012,13235,12616
"12777","G2400170",1890,0.003,7634,7557
"12778","G2400190",1890,0.011,12696,12147
"12779","G2400210",1890,-0.006,24451,25061
"12780","G2400230",1890,0.019,7379,6834
"12781","G2400250",1890,0.01,14782,14211
"12782","G2400270",1890,0.016,8395,7874
"12783","G2400290",1890,0.021,9111,8360
"12784","G2400310",1890,0.005,13722,13463
"12785","G2400330",1890,0.021,13595,12485
"12786","G2400350",1890,0.023,9664,8797
"12787","G2400370",1890,0.012,8093,7726
"12788","G2400390",1890,0.02,12566,11589
"12789","G2400410",1890,0.016,10191,9545
"12790","G2400430",1890,-0.012,19422,20360
"12791","G2400450",1890,-0.003,9910,10020
"12792","G2400470",1890,0.008,10032,9715
"12793","G2405100",1890,-0.026,206114,228325
"12794","G2500010",1890,-0.02,14003,15169
"12795","G2500030",1890,-0.009,39841,41267
"12796","G2500050",1890,-0.017,90066,96399
"12797","G2500070",1890,-0.014,2124,2245
"12798","G2500090",1890,-0.012,146478,153517
"12799","G2500110",1890,0.004,19452,19158
"12800","G2500130",1890,-0.016,65710,70003
"12801","G2500150",1890,-0.026,24571,27288
"12802","G2500170",1890,-0.022,206177,224990
"12803","G2500190",1890,-0.068,1411,1857
"12804","G2500210",1890,-0.017,57436,61514
"12805","G2500230",1890,-0.003,46101,46599
"12806","G2500250",1890,-0.015,235265,249515
"12807","G2500270",1890,-0.005,139074,141713
"12808","G2600010",1890,0.096,3226,2183
"12809","G2600030",1890,0.172,832,406
"12810","G2600050",1890,0.014,20015,18946
"12811","G2600070",1890,0.025,8182,7399
"12812","G2600090",1890,0.045,5678,4735
"12813","G2600110",1890,0.036,3048,2635
"12814","G2600130",1890,0.078,1755,1281
"12815","G2600150",1890,0.023,12427,11356
"12816","G2600170",1890,0.025,29602,26810
"12817","G2600190",1890,0.036,2807,2430
"12818","G2600210",1890,0.007,20939,20346
"12819","G2600230",1890,0.002,13461,13330
"12820","G2600250",1890,0.001,21791,21710
"12821","G2600270",1890,0.015,10801,10152
"12822","G2600290",1890,0.034,5172,4514
"12823","G2600310",1890,0.043,6508,5478
"12824","G2600330",1890,0.05,6606,5413
"12825","G2600350",1890,0.067,4286,3272
"12826","G2600370",1890,0.01,13518,12991
