GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,NAME,A08AA,A08AB
"G3900210","2000","Ohio","39","Champaign","021","Champaign County",19037,19853
"G3900230","2000","Ohio","39","Clark","023","Clark County",69569,75173
"G3900250","2000","Ohio","39","Clermont","025","Clermont County",87337,90640
"G3900270","2000","Ohio","39","Clinton","027","Clinton County",19865,20678
"G3900290","2000","Ohio","39","Columbiana","029","Columbiana County",55702,56373
"G3900310","2000","Ohio","39","Coshocton","031","Coshocton County",17905,18750
"G3900330","2000","Ohio","39","Crawford","033","Crawford County",22681,24285
"G3900350","2000","Ohio","39","Cuyahoga","035","Cuyahoga County",658481,735497
"G3900370","2000","Ohio","39","Darke","037","Darke County",26121,27188
"G3900390","2000","Ohio","39","Defiance","039","Defiance County",19480,20020
"G3900410","2000","Ohio","39","Delaware","041","Delaware County",54435,55554
"G3900430","2000","Ohio","39","Erie","043","Erie County",38766,40785
"G3900450","2000","Ohio","39","Fairfield","045","Fairfield County",61119,61640
"G3900470","2000","Ohio","39","Fayette","047","Fayette County",14021,14412
"G3900490","2000","Ohio","39","Franklin","049","Franklin County",519283,549695
"G3900510","2000","Ohio","39","Fulton","051","Fulton County",20564,21520
"G3900530","2000","Ohio","39","Gallia","053","Gallia County",15167,15902
"G3900550","2000","Ohio","39","Geauga","055","Geauga County",44702,46193
"G3900570","2000","Ohio","39","Greene","057","Greene County",71986,75900
"G3900590","2000","Ohio","39","Guernsey","059","Guernsey County",19815,20977
"G3900610","2000","Ohio","39","Hamilton","061","Hamilton County",402969,442334
"G3900630","2000","Ohio","39","Hancock","063","Hancock County",34605,36690
"G3900650","2000","Ohio","39","Hardin","065","Hardin County",15641,16304
"G3900670","2000","Ohio","39","Harrison","067","Harrison County",7685,8171
"G3900690","2000","Ohio","39","Henry","069","Henry County",14427,14783
"G3900710","2000","Ohio","39","Highland","071","Highland County",19935,20940
"G3900730","2000","Ohio","39","Hocking","073","Hocking County",14072,14169
"G3900750","2000","Ohio","39","Holmes","075","Holmes County",19429,19514
"G3900770","2000","Ohio","39","Huron","077","Huron County",29145,30342
"G3900790","2000","Ohio","39","Jackson","079","Jackson County",15750,16891
"G3900810","2000","Ohio","39","Jefferson","081","Jefferson County",35252,38642
"G3900830","2000","Ohio","39","Knox","083","Knox County",26514,27986
"G3900850","2000","Ohio","39","Lake","085","Lake County",110531,116980
"G3900870","2000","Ohio","39","Lawrence","087","Lawrence County",29899,32420
"G3900890","2000","Ohio","39","Licking","089","Licking County",70819,74672
"G3900910","2000","Ohio","39","Logan","091","Logan County",22543,23462
"G3900930","2000","Ohio","39","Lorain","093","Lorain County",139647,145017
"G3900950","2000","Ohio","39","Lucas","095","Lucas County",218764,236290
"G3900970","2000","Ohio","39","Madison","097","Madison County",21680,18533
"G3900990","2000","Ohio","39","Mahoning","099","Mahoning County",122993,134562
"G3901010","2000","Ohio","39","Marion","101","Marion County",34207,32010
"G3901030","2000","Ohio","39","Medina","103","Medina County",74442,76653
"G3901050","2000","Ohio","39","Meigs","105","Meigs County",11223,11849
"G3901070","2000","Ohio","39","Mercer","107","Mercer County",20440,20484
"G3901090","2000","Ohio","39","Miami","109","Miami County",48479,50389
"G3901110","2000","Ohio","39","Monroe","111","Monroe County",7493,7687
"G3901130","2000","Ohio","39","Montgomery","113","Montgomery County",268371,290691
"G3901150","2000","Ohio","39","Morgan","115","Morgan County",7317,7580
"G3901170","2000","Ohio","39","Morrow","117","Morrow County",15765,15863
"G3901190","2000","Ohio","39","Muskingum","119","Muskingum County",40526,44059
"G3901210","2000","Ohio","39","Noble","121","Noble County",7966,6092
"G3901230","2000","Ohio","39","Ottawa","123","Ottawa County",20230,20755
"G3901250","2000","Ohio","39","Paulding","125","Paulding County",9977,10316
"G3901270","2000","Ohio","39","Perry","127","Perry County",16949,17129
"G3901290","2000","Ohio","39","Pickaway","129","Pickaway County",28998,23729
"G3901310","2000","Ohio","39","Pike","131","Pike County",13525,14170
"G3901330","2000","Ohio","39","Portage","133","Portage County",74260,77801
"G3901350","2000","Ohio","39","Preble","135","Preble County",21090,21247
"G3901370","2000","Ohio","39","Putnam","137","Putnam County",17229,17497
"G3901390","2000","Ohio","39","Richland","139","Richland County",64845,64007
"G3901410","2000","Ohio","39","Ross","141","Ross County",38141,35204
"G3901430","2000","Ohio","39","Sandusky","143","Sandusky County",30242,31550
"G3901450","2000","Ohio","39","Scioto","145","Scioto County",38653,40542
"G3901470","2000","Ohio","39","Seneca","147","Seneca County",29040,29643
"G3901490","2000","Ohio","39","Shelby","149","Shelby County",23786,24124
"G3901510","2000","Ohio","39","Stark","151","Stark County",181588,196510
"G3901530","2000","Ohio","39","Summit","153","Summit County",261471,281428
"G3901550","2000","Ohio","39","Trumbull","155","Trumbull County",108969,116147
"G3901570","2000","Ohio","39","Tuscarawas","157","Tuscarawas County",44305,46609
"G3901590","2000","Ohio","39","Union","159","Union County",19548,21361
"G3901610","2000","Ohio","39","Van Wert","161","Van Wert County",14487,15172
"G3901630","2000","Ohio","39","Vinton","163","Vinton County",6373,6433
"G3901650","2000","Ohio","39","Warren","165","Warren County",80213,78170
"G3901670","2000","Ohio","39","Washington","167","Washington County",30750,32501
"G3901690","2000","Ohio","39","Wayne","169","Wayne County",55090,56474
"G3901710","2000","Ohio","39","Williams","171","Williams County",19466,19722
"G3901730","2000","Ohio","39","Wood","173","Wood County",58604,62461
"G3901750","2000","Ohio","39","Wyandot","175","Wyandot County",11165,11743
"G4000010","2000","Oklahoma","40","Adair","001","Adair County",10370,10668
"G4000030","2000","Oklahoma","40","Alfalfa","003","Alfalfa County",3462,2643
"G4000050","2000","Oklahoma","40","Atoka","005","Atoka County",7506,6373
"G4000070","2000","Oklahoma","40","Beaver","007","Beaver County",2960,2897
"G4000090","2000","Oklahoma","40","Beckham","009","Beckham County",10354,9445
"G4000110","2000","Oklahoma","40","Blaine","011","Blaine County",6514,5462
"G4000130","2000","Oklahoma","40","Bryan","013","Bryan County",17810,18724
"G4000150","2000","Oklahoma","40","Caddo","015","Caddo County",14966,15184
"G4000170","2000","Oklahoma","40","Canadian","017","Canadian County",43726,43971
"G4000190","2000","Oklahoma","40","Carter","019","Carter County",21965,23656
"G4000210","2000","Oklahoma","40","Cherokee","021","Cherokee County",20863,21658
"G4000230","2000","Oklahoma","40","Choctaw","023","Choctaw County",7284,8058
"G4000250","2000","Oklahoma","40","Cimarron","025","Cimarron County",1553,1595
"G4000270","2000","Oklahoma","40","Cleveland","027","Cleveland County",104427,103589
"G4000290","2000","Oklahoma","40","Coal","029","Coal County",2959,3072
"G4000310","2000","Oklahoma","40","Comanche","031","Comanche County",59625,55371
"G4000330","2000","Oklahoma","40","Cotton","033","Cotton County",3283,3331
"G4000350","2000","Oklahoma","40","Craig","035","Craig County",7515,7435
"G4000370","2000","Oklahoma","40","Creek","037","Creek County",32994,34373
"G4000390","2000","Oklahoma","40","Custer","039","Custer County",12728,13414
"G4000410","2000","Oklahoma","40","Delaware","041","Delaware County",18207,18870
"G4000430","2000","Oklahoma","40","Dewey","043","Dewey County",2309,2434
"G4000450","2000","Oklahoma","40","Ellis","045","Ellis County",2014,2061
"G4000470","2000","Oklahoma","40","Garfield","047","Garfield County",27973,29840
"G4000490","2000","Oklahoma","40","Garvin","049","Garvin County",13092,14118
"G4000510","2000","Oklahoma","40","Grady","051","Grady County",22205,23311
"G4000530","2000","Oklahoma","40","Grant","053","Grant County",2498,2646
"G4000550","2000","Oklahoma","40","Greer","055","Greer County",3353,2708
"G4000570","2000","Oklahoma","40","Harmon","057","Harmon County",1592,1691
"G4000590","2000","Oklahoma","40","Harper","059","Harper County",1750,1812
"G4000610","2000","Oklahoma","40","Haskell","061","Haskell County",5766,6026
"G4000630","2000","Oklahoma","40","Hughes","063","Hughes County",7278,6876
"G4000650","2000","Oklahoma","40","Jackson","065","Jackson County",14157,14282
"G4000670","2000","Oklahoma","40","Jefferson","067","Jefferson County",3316,3502
"G4000690","2000","Oklahoma","40","Johnston","069","Johnston County",5170,5343
"G4000710","2000","Oklahoma","40","Kay","071","Kay County",23263,24817
"G4000730","2000","Oklahoma","40","Kingfisher","073","Kingfisher County",6788,7138
"G4000750","2000","Oklahoma","40","Kiowa","075","Kiowa County",5000,5227
"G4000770","2000","Oklahoma","40","Latimer","077","Latimer County",5277,5415
"G4000790","2000","Oklahoma","40","Le Flore","079","Le Flore County",23968,24141
"G4000810","2000","Oklahoma","40","Lincoln","081","Lincoln County",15821,16259
"G4000830","2000","Oklahoma","40","Logan","083","Logan County",16757,17167
"G4000850","2000","Oklahoma","40","Love","085","Love County",4375,4456
"G4000870","2000","Oklahoma","40","McClain","087","McClain County",13774,13966
"G4000890","2000","Oklahoma","40","McCurtain","089","McCurtain County",16557,17845
"G4000910","2000","Oklahoma","40","McIntosh","091","McIntosh County",9307,10149
"G4000930","2000","Oklahoma","40","Major","093","Major County",3683,3862
"G4000950","2000","Oklahoma","40","Marshall","095","Marshall County",6474,6710
"G4000970","2000","Oklahoma","40","Mayes","097","Mayes County",19033,19336
"G4000990","2000","Oklahoma","40","Murray","099","Murray County",6228,6395
"G4001010","2000","Oklahoma","40","Muskogee","101","Muskogee County",33515,35936
"G4001030","2000","Oklahoma","40","Noble","103","Noble County",5630,5781
"G4001050","2000","Oklahoma","40","Nowata","105","Nowata County",5197,5372
"G4001070","2000","Oklahoma","40","Okfuskee","107","Okfuskee County",6093,5721
"G4001090","2000","Oklahoma","40","Oklahoma","109","Oklahoma County",320426,340022
"G4001110","2000","Oklahoma","40","Okmulgee","111","Okmulgee County",19356,20329
"G4001130","2000","Oklahoma","40","Osage","113","Osage County",22451,21986
"G4001150","2000","Oklahoma","40","Ottawa","115","Ottawa County",16109,17085
"G4001170","2000","Oklahoma","40","Pawnee","117","Pawnee County",8197,8415
"G4001190","2000","Oklahoma","40","Payne","119","Payne County",34648,33542
"G4001210","2000","Oklahoma","40","Pittsburg","121","Pittsburg County",22139,21814
"G4001230","2000","Oklahoma","40","Pontotoc","123","Pontotoc County",16958,18185
"G4001250","2000","Oklahoma","40","Pottawatomie","125","Pottawatomie County",31640,33881
"G4001270","2000","Oklahoma","40","Pushmataha","127","Pushmataha County",5607,6060
"G4001290","2000","Oklahoma","40","Roger Mills","129","Roger Mills County",1722,1714
"G4001310","2000","Oklahoma","40","Rogers","131","Rogers County",34752,35889
"G4001330","2000","Oklahoma","40","Seminole","133","Seminole County",12010,12884
"G4001350","2000","Oklahoma","40","Sequoyah","135","Sequoyah County",19221,19751
"G4001370","2000","Oklahoma","40","Stephens","137","Stephens County",20894,22288
"G4001390","2000","Oklahoma","40","Texas","139","Texas County",10343,9764
"G4001410","2000","Oklahoma","40","Tillman","141","Tillman County",4552,4735
"G4001430","2000","Oklahoma","40","Tulsa","143","Tulsa County",273230,290069
"G4001450","2000","Oklahoma","40","Wagoner","145","Wagoner County",28416,29075
"G4001470","2000","Oklahoma","40","Washington","147","Washington County",23497,25499
"G4001490","2000","Oklahoma","40","Washita","149","Washita County",5572,5936
"G4001510","2000","Oklahoma","40","Woods","151","Woods County",4632,4457
"G4001530","2000","Oklahoma","40","Woodward","153","Woodward County",9239,9247
"G4100010","2000","Oregon","41","Baker","001","Baker County",8291,8450
"G4100030","2000","Oregon","41","Benton","003","Benton County",38905,39248
"G4100050","2000","Oregon","41","Clackamas","005","Clackamas County",167076,171315
"G4100070","2000","Oregon","41","Clatsop","007","Clatsop County",17621,18009
"G4100090","2000","Oregon","41","Columbia","009","Columbia County",21778,21782
"G4100110","2000","Oregon","41","Coos","011","Coos County",30770,32009
"G4100130","2000","Oregon","41","Crook","013","Crook County",9564,9618
"G4100150","2000","Oregon","41","Curry","015","Curry County",10385,10752
"G4100170","2000","Oregon","41","Deschutes","017","Deschutes County",57314,58053
"G4100190","2000","Oregon","41","Douglas","019","Douglas County",49389,51010
"G4100210","2000","Oregon","41","Gilliam","021","Gilliam County",968,947
"G4100230","2000","Oregon","41","Grant","023","Grant County",3954,3981
"G4100250","2000","Oregon","41","Harney","025","Harney County",3858,3751
"G4100270","2000","Oregon","41","Hood River","027","Hood River County",10148,10263
"G4100290","2000","Oregon","41","Jackson","029","Jackson County",88114,93155
"G4100310","2000","Oregon","41","Jefferson","031","Jefferson County",9595,9414
"G4100330","2000","Oregon","41","Josephine","033","Josephine County",36813,38913
"G4100350","2000","Oregon","41","Klamath","035","Klamath County",31907,31868
"G4100370","2000","Oregon","41","Lake","037","Lake County",3721,3701
"G4100390","2000","Oregon","41","Lane","039","Lane County",158941,164018
"G4100410","2000","Oregon","41","Lincoln","041","Lincoln County",21551,22928
"G4100430","2000","Oregon","41","Linn","043","Linn County",50880,52189
"G4100450","2000","Oregon","41","Malheur","045","Malheur County",16976,14639
